date,strategy,buy_hold,strategy_growth,buy_hold_growth
2026-01-27,-0.0,-0.00010066990364987483,1.0502585214651772,1.1691171416847776
2026-01-28,-0.0,-0.0019843824489698125,1.0502585214651772,1.1667971661480285
2026-01-29,-0.0,-0.0029825802604032114,1.0502585214651772,1.163317099952381
2026-01-30,0.0,0.004971362130935519,1.0502585214651772,1.169100370529354
2026-02-02,-0.0,-0.00845539643070059,1.0502585214651772,1.1592151634292494
2026-02-03,-0.0,-0.004843921678897134,1.0502585214651772,1.1536000159686082
2026-02-04,-0.0,-0.012489211256201727,1.0502585214651772,1.1391924616640186
2026-02-05,0.0,0.019184711840951385,1.0502585214651772,1.1610475407724268
2026-02-06,0.0,0.004821832103010459,1.0502585214651772,1.1666459170776446
2026-02-09,-0.0,-0.002637160432080843,1.0502585214651772,1.1635692846268788
2026-02-10,-0.0,-0.00023105881441631837,1.0502585214651772,1.1633004316874818
2026-02-11,-0.0,-0.0154488742279012,1.0502585214651772,1.1453287496290787
2026-02-12,0.0,0.0007044854938154099,1.0502585214651772,1.1461356171188422
2026-02-13,0.0016134664707250224,0.0016134664707250224,1.0519530783751545,1.1479848685079672
2026-02-17,0.0,0.005037758541617032,1.0519530783751545,1.1537681390849404
2026-02-18,-0.0026374339404172664,-0.0026374339404172664,1.0491786216225214,1.1507251518355457
2026-02-19,0.007231864589122949,0.007231864589122949,1.056766139343898,1.1590470403129183
2026-02-20,-0.010211314710874664,-0.010211314710874664,1.0459751677192615,1.1472116462195752
2026-02-23,0.00726845293039502,0.00726845293039502,1.053577788992191,1.155550100071323
2026-02-24,0.008438348943581309,0.008438348943581309,1.062468246014914,1.1653010350375153
2026-02-25,-0.005554476391621099,-0.005554476391621099,1.056566791225577,1.1588283979492677
2026-02-26,-0.004801943258527341,-0.004801943258527341,1.0514932174452674,1.1532637697359451
2026-02-27,0.0005685787823312971,0.0005685787823312971,1.052091074178472,1.1539194910458483
2026-03-02,-0.0,-0.00881433848279567,1.052091074178472,1.143748454069875
2026-03-03,0.0,0.007055308353084655,1.052091074178472,1.1518179520917018
2026-03-04,-0.005575546846393831,-0.005575546846393831,1.046225091107717,1.1453959371412972
2026-03-05,-0.013107135070836495,-0.013107135070836495,1.0325120775240701,1.1303830778835988
2026-03-06,0.0,0.008760025013039074,1.0325120775240701,1.1402852619201753
2026-03-09,-0.0016071269053671289,-0.0016071269053671289,1.0308526995841647,1.13845267879595
2026-03-10,-0.0012551629285171284,-0.0012551629285171284,1.029558811490885,1.1370237351976542
2026-03-11,-0.015184948869363502,-0.015184948869363502,1.0139250135803932,1.1197580879154252
2026-03-12,-0.005660109501006372,-0.005660109501006372,1.0081860869777188,1.1134201345231864
2026-03-13,0.010176866111483163,0.010176866111483163,1.0184462618003511,1.1247512621580584
2026-03-16,0.0,0.00263055486997521,1.0184462618003511,1.127709982068239
2026-03-17,-0.0,-0.013953645387120184,1.0184462618003511,1.111974316878943
2026-03-18,-0.0024643404851918405,-0.0024643404851918405,1.0159364634454042,1.1092340335513649
2026-03-19,-0.01433577587250423,-0.01433577587250423,1.0013722260047464,1.0933323030562188
2026-03-20,0.01050001924493782,0.01050001924493782,1.0118866536491424,1.1048123132794212
2026-03-23,-0.0033568497522664664,-0.0033568497522664664,1.0084899021865186,1.1011036243392882
2026-03-24,0.0055727589473859585,0.0055727589473859585,1.014109973312277,1.107239809413824
2026-03-25,-0.017858744158138706,-0.017858744158138706,0.9959992427506761,1.0874658969357962
2026-03-26,-0.017051883523327982,-0.017051883523327982,0.9790155796739687,1.0689225551256556
2026-03-27,-0.0033434623831846144,-0.0033434623831846144,0.9757422779107771,1.0653486527720555
2026-03-30,0.02906792569891481,0.02906792569891481,1.0041050819463775,1.0963161282542726
2026-03-31,0.0,0.007534463782890022,1.0041050819463775,1.1045762824172027
2026-04-01,0.0,0.0009004744280911581,1.0041050819463775,1.1055709251133954
2026-04-02,0.004726797348638012,0.004726797348638012,1.0088512831854757,1.1107967348309526
2026-04-06,0.0004400741058487867,0.0004400741058487867,1.009295252511858,1.111285567710813
2026-04-07,0.0,0.025469554638327674,1.009295252511858,1.1395895161964087
2026-04-08,0.00576909117108837,0.00576909117108837,1.0151179688421454,1.1461639120129623
2026-04-09,-0.0006617805145495703,-0.0006617805145495703,1.0144461835503966,1.1454054030695122
2026-04-10,0.009772397784351794,0.009772397784351794,1.0243597551868686,1.1565987602926533
